setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
positive_margin,table,2.0,change_minus_equal_late_change,specificity,-1.1102230246251565e-16,-0.11594202898550726,0.08695652173913049
positive_margin,table,2.0,corrupted_minus_clean,balanced_accuracy,-0.13581112669471707,-0.2362085086489012,-0.03810191678354369
positive_margin,table,2.0,change_minus_equal_late_change,balanced_accuracy,0.0026881720430109723,-0.05797101449275344,0.05072463768115931
positive_margin,table,2.0,corrupted_minus_clean,f1,-0.04567884559104929,-0.08898472804573967,-0.0015605647970849247
positive_margin,table,2.0,change_minus_equal_late_change,f1,0.0021120617036037848,-0.018278913810968987,0.019862177932151268
positive_margin,table,2.0,corrupted_minus_clean,brier,0.0502847885549285,0.015350854392334846,0.08333840918518215
positive_margin,table,2.0,change_minus_equal_late_change,brier,-0.002454322952430102,-0.009783131175711885,0.004968595626569128
positive_margin,table,2.0,corrupted_minus_clean,log_loss,0.14482671020800852,0.039140401465368194,0.23817422281386633
positive_margin,table,2.0,change_minus_equal_late_change,log_loss,-0.009249783993755034,-0.037645088238337746,0.017160194184568503
positive_margin,us,0.0,corrupted_minus_clean,roc_auc,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,roc_auc,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,accuracy,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,specificity,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,balanced_accuracy,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,f1,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,brier,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,brier,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,log_loss,0.0,0.0,0.0
positive_margin,us,0.0,change_minus_equal_late_change,log_loss,0.0,0.0,0.0
positive_margin,us,0.25,corrupted_minus_clean,roc_auc,0.0009350163627863672,-0.01402524544179529,0.015895278167368132
positive_margin,us,0.25,change_minus_equal_late_change,roc_auc,0.00023375409069670283,-0.017765310892940422,0.01940158952781679
positive_margin,us,0.25,corrupted_minus_clean,accuracy,-0.0039215686274509665,-0.011764705882353121,0.0
positive_margin,us,0.25,change_minus_equal_late_change,accuracy,-0.0117647058823529,-0.03529411764705892,0.0
positive_margin,us,0.25,corrupted_minus_clean,sensitivity,-0.005376344086021501,-0.016129032258064502,0.0
positive_margin,us,0.25,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,us,0.25,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,us,0.25,change_minus_equal_late_change,specificity,-0.0434782608695653,-0.13043478260869568,0.0
positive_margin,us,0.25,corrupted_minus_clean,balanced_accuracy,-0.0026881720430106393,-0.008064516129032362,0.0
positive_margin,us,0.25,change_minus_equal_late_change,balanced_accuracy,-0.021739130434782483,-0.065217391304348,0.0
positive_margin,us,0.25,corrupted_minus_clean,f1,-0.0028225004969191225,-0.008875000000000077,0.0
positive_margin,us,0.25,change_minus_equal_late_change,f1,-0.006928948913681787,-0.021494009866102948,0.0
positive_margin,us,0.25,corrupted_minus_clean,brier,-0.00024315703053248705,-0.0064414204177217355,0.006033025222107865
positive_margin,us,0.25,change_minus_equal_late_change,brier,0.0007794986984121649,-0.003165776674303749,0.004728925283829966
positive_margin,us,0.25,corrupted_minus_clean,log_loss,-0.0027139541510277643,-0.020502701961333174,0.015037280052423314
positive_margin,us,0.25,change_minus_equal_late_change,log_loss,0.001452143091564495,-0.009007851577117915,0.01148825917557109
positive_margin,us,0.5,corrupted_minus_clean,roc_auc,-0.002337540906965807,-0.017531556802244053,0.012388966806919033
positive_margin,us,0.5,change_minus_equal_late_change,roc_auc,-0.002337540906965807,-0.016596540439457685,0.01285647498831222
positive_margin,us,0.5,corrupted_minus_clean,accuracy,-0.03137254901960773,-0.07058823529411773,0.0
positive_margin,us,0.5,change_minus_equal_late_change,accuracy,-0.039215686274509665,-0.08235294117647052,-0.007843137254901933
positive_margin,us,0.5,corrupted_minus_clean,sensitivity,-0.043010752688172116,-0.09677419354838712,0.0
positive_margin,us,0.5,change_minus_equal_late_change,sensitivity,-0.037634408602150615,-0.08602150537634412,0.0
positive_margin,us,0.5,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,us,0.5,change_minus_equal_late_change,specificity,-0.0434782608695653,-0.13043478260869568,0.0
positive_margin,us,0.5,corrupted_minus_clean,balanced_accuracy,-0.021505376344086002,-0.04838709677419373,0.0
positive_margin,us,0.5,change_minus_equal_late_change,balanced_accuracy,-0.040556334735857846,-0.09478728377746626,-0.005376344086021501
positive_margin,us,0.5,corrupted_minus_clean,f1,-0.02289079850595599,-0.05379240294192406,0.0
positive_margin,us,0.5,change_minus_equal_late_change,f1,-0.026997246922718654,-0.05772530558774365,-0.005551700208188737
positive_margin,us,0.5,corrupted_minus_clean,brier,0.001431129624023142,-0.006233965860342771,0.009482783755953461
positive_margin,us,0.5,change_minus_equal_late_change,brier,0.004036854464833761,-0.0004509224443005308,0.00853740125450396
positive_margin,us,0.5,corrupted_minus_clean,log_loss,0.002118112862445898,-0.019268151874645995,0.02399029680436058
positive_margin,us,0.5,change_minus_equal_late_change,log_loss,0.007225027433696629,-0.0036455357087193815,0.01892328481639502
positive_margin,us,1.0,corrupted_minus_clean,roc_auc,0.0018700327255727345,-0.017765310892940533,0.024544179523141807
positive_margin,us,1.0,change_minus_equal_late_change,roc_auc,-0.001168770453482848,-0.019167835437120306,0.017765310892940533
positive_margin,us,1.0,corrupted_minus_clean,accuracy,-0.0470588235294116,-0.10588235294117643,0.0
positive_margin,us,1.0,change_minus_equal_late_change,accuracy,-0.0039215686274509665,-0.04705882352941193,0.039215686274509665
positive_margin,us,1.0,corrupted_minus_clean,sensitivity,-0.08064516129032262,-0.16129032258064502,-0.016129032258064502
positive_margin,us,1.0,change_minus_equal_late_change,sensitivity,0.010752688172043001,-0.037634408602150504,0.05913978494623673
positive_margin,us,1.0,corrupted_minus_clean,specificity,0.04347826086956519,0.0,0.13043478260869568
positive_margin,us,1.0,change_minus_equal_late_change,specificity,-0.0434782608695653,-0.13043478260869568,0.0
positive_margin,us,1.0,corrupted_minus_clean,balanced_accuracy,-0.01858345021037877,-0.06697054698457228,0.04102384291725092
positive_margin,us,1.0,change_minus_equal_late_change,balanced_accuracy,-0.016362786348761205,-0.07328190743338037,0.02419354838709664
positive_margin,us,1.0,corrupted_minus_clean,f1,-0.03672456575682381,-0.08167451701994467,-0.0012397095168477311
positive_margin,us,1.0,change_minus_equal_late_change,f1,-0.0008095328808118696,-0.0331954481287856,0.03069379349094883
positive_margin,us,1.0,corrupted_minus_clean,brier,0.0023451634709260594,-0.008356130658716378,0.013642275252912454
positive_margin,us,1.0,change_minus_equal_late_change,brier,0.003145723896889066,-0.001766394646426694,0.007888153301513217
positive_margin,us,1.0,corrupted_minus_clean,log_loss,0.005122528948967808,-0.020866275808899444,0.03224272245979469
positive_margin,us,1.0,change_minus_equal_late_change,log_loss,0.0019731016084443276,-0.008495112171231419,0.012779827630589276
positive_margin,us,2.0,corrupted_minus_clean,roc_auc,0.0021037868162693263,-0.018232819074333606,0.02524544179523147
positive_margin,us,2.0,change_minus_equal_late_change,roc_auc,-0.004908835904628317,-0.02267414679756896,0.012856474988312216
positive_margin,us,2.0,corrupted_minus_clean,accuracy,-0.0470588235294116,-0.10588235294117643,0.0
positive_margin,us,2.0,change_minus_equal_late_change,accuracy,-0.0117647058823529,-0.05882352941176461,0.02352941176470602
positive_margin,us,2.0,corrupted_minus_clean,sensitivity,-0.08064516129032262,-0.16129032258064502,-0.016129032258064502
positive_margin,us,2.0,change_minus_equal_late_change,sensitivity,0.0,-0.048387096774193505,0.048387096774193505
positive_margin,us,2.0,corrupted_minus_clean,specificity,0.04347826086956519,0.0,0.13043478260869568
positive_margin,us,2.0,change_minus_equal_late_change,specificity,-0.0434782608695653,-0.13043478260869568,0.0
positive_margin,us,2.0,corrupted_minus_clean,balanced_accuracy,-0.01858345021037877,-0.06697054698457228,0.04102384291725092
positive_margin,us,2.0,change_minus_equal_late_change,balanced_accuracy,-0.021739130434782483,-0.07889200561009801,0.016129032258064502
positive_margin,us,2.0,corrupted_minus_clean,f1,-0.03672456575682381,-0.08167451701994467,-0.0012397095168477311
positive_margin,us,2.0,change_minus_equal_late_change,f1,-0.006928948913681787,-0.037352235828233805,0.020160720773663654
positive_margin,us,2.0,corrupted_minus_clean,brier,0.0022693828665968085,-0.00849221543014674,0.013464981055410427
positive_margin,us,2.0,change_minus_equal_late_change,brier,0.003799327438565578,-0.0008416883093296537,0.008337740299335865
positive_margin,us,2.0,corrupted_minus_clean,log_loss,0.004946422350681323,-0.020922414356378923,0.03216377134772694
positive_margin,us,2.0,change_minus_equal_late_change,log_loss,0.003491599687658664,-0.006824260433685353,0.01445131758100208
